NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050;Q051;Q052;Q053;Q054;Q055;Q056;Q057;Q058;Q059;Q060;Q061;Q062;Q063;Q064;Q065;Q066;Q067;Q068;Q069;Q070;Q071;Q072;Q073;Q074;Q075
300000871376;2011;7;F;1;1;1;5;1;3;;;;;;;;0;;;;3550308;SAO PAULO;35;SP;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;H;E;D;A;B;B;A;5;0;0;5;5;A;A;B;A;A;A;B;B;A;16;5;5;5;4;A;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;A;A;D;A;A;D;A;A;A;A;D;D;A
300000863581;2011;1;M;1;3;3;0;2;;;;;;;;;0;;;;2800308;ARACAJU;28;SE;1;1;1;1;121;117;126;130;579.3;540;623;621.6;BCEABDBDCACCDBAEEDBEECDEAAAACBCCABBADAABADDCA;EBEBAAAADCDAACADEADBBCAEAACDDBDEADDDEBBEBCBBB;EDEDBBCDAEBDAADBBEBBADEACCDBBABDCBAAEACBBCEAE;ABBEDBCCACAECADBECEDADEDDCCCCEAADAADBABABCACC;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;200;160;120;160;80;720;6;F;E;D;A;D;B;B;;;;;;;;;;;;;;;;5;3;0;4;D;A;A;F;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;A;B;A;D;A;A;D;A;B;A;D;D;D;C
300000860813;2011;3;M;1;1;3;0;1;;;;;;;;;0;;;;3303302;NITEROI;33;RJ;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;6;E;E;D;A;C;B;B;;;;;;;;;;;;;;;;5;5;5;5;B;A;B;F;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;A;A;A;B;A;A;A;A;A;C;A;D;D;D;B
300000861803;2011;12;F;1;2;1;5;1;3;;;;;;;;0;;;;3300456;BELFORD ROXO;33;RJ;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;I;B;B;A;A;B;A;5;0;5;5;5;A;A;A;A;B;A;B;A;E;13;5;5;0;5;B;B;B;D;D;B;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;B;B;D;A;A;D;A;A;D;A;B;A;D;A;D;A
300000863593;2011;11;F;2;3;1;0;2;1;;;;;;;;0;;;;2800308;ARACAJU;28;SE;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;C;C;C;A;D;B;A;5;3;5;3;4;B;B;B;A;B;A;B;B;E;19;2;5;0;5;C;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;B;A;A;A;D;A;A;D;D;A;A;D;D;D;A
300000861807;2011;11;F;2;3;1;2;1;1;;;;;;;;0;;;;5002704;CAMPO GRANDE;50;MS;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;B;B;C;C;B;B;A;2;5;4;3;1;A;A;B;B;B;B;B;B;A;16;2;4;2;5;D;E;A;C;B;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;A;A;D;A;A;D;D;A;D;D;D;D;A
300000865696;2011;12;M;2;3;1;0;1;;;;;;;;;0;SECRETARIA DE ESTADO DE EDUCAÇÃO DO RIO GRANDE DO SUL;43;RS;1501402;BELEM;15;PA;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;10;C;C;C;B;A;B;A;5;5;5;5;5;B;B;B;B;B;A;B;B;A;18;5;5;1;5;A;A;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;D;A;A;D;A;A;A;D;D;D;A
300000867193;2011;5;M;1;3;4;3;1;;;;;;;;;1;;;;3136702;JUIZ DE FORA;31;MG;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;I;I;D;C;A;B;A;0;0;5;5;2;A;A;B;B;B;A;B;B;E;14;5;5;5;5;D;B;A;F;C;A;A;A;A;B;B;B;B;B;B;A;0;0;0;5;0;0;0;0;C;0;5;5;5;B;A;A;A;D;D;A;A;D;A;A;D;A;A;A;D;A;D;A
300000860354;2011;11;M;1;1;1;8;1;1;;;;;;;;0;;;;2408102;NATAL;24;RN;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;B;B;C;C;C;B;A;5;5;5;5;5;A;A;B;B;B;B;B;A;E;20;5;5;5;5;C;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;B;A;A;A;A;D;D;D;A;D;D;A;D;D;D;D;A
300000867209;2011;5;F;1;2;1;2;1;1;;;;;;;;0;;;;3131307;IPATINGA;31;MG;1;1;1;1;121;117;125;129;506.2;552.3;584.1;580.1;CBBCDABBCBCAABCDDDCCDECADACCCCCCBBDCDBABCDDCA;EBECEAAEDBBACCACECBBBCEDECADCBBEAAEBBBCDEAABB;CDDCABDBDACBEBDECADCDABBDAADCBDAADBEBCBACAEED;BAEBEAEAACBDDEADACDCCCBDCEBBABDACBADCDCCCDACC;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;120;80;80;100;40;420;2;A;A;D;B;A;B;A;5;0;5;5;5;A;A;B;B;B;A;B;A;B;19;1;5;0;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;A;A;D;A;A;D;D;A;A;D;D;D;A
300000865882;2011;1;M;1;1;2;2;1;1;4311775;MAQUINE;43;RS;2;1;1;0;;;;4304630;CAPAO DA CANOA;43;RS;1;1;1;1;121;117;125;129;550.9;526.2;569.3;529.5;ACEAEBBBDECAEBCECCACDBEEBAACAEADBEECDADBEADCA;ECEEAAEEDBDBACAEDCDCBDAEABBDCEEEACADBBDECCABA;ABDEAEDDDAADEBDECAACDABADBAECBDACBBDCCBABDEEB;BAEBECEDEBDADEECCCEEABADCBCBBDBEDACACDBCAAADC;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;P;120;120;120;120;120;600;3;B;B;C;A;A;A;B;;;;;;;;;;;;;;;;2;5;2;5;C;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;A;A;A;A;A;A;D;B;D;D;D;D;A
300000870403;2011;3;M;1;1;2;8;1;3;;;;;;;;0;;;;3111200;CAMPO BELO;31;MG;1;1;1;1;121;117;127;131;515.7;479.6;502.2;684.3;DBBEDDABCACCEBDDCEABCACEDACAAABDEDDBDCABCECCE;EBDCEADEDBACACACDCBBDEAEDCEDDECDABBDEBDBCBABB;ECDBAEDECCECDAABDDEBBCDBDECBECBDABDCBEDDCCDBD;EBBCEBBCAAAECBADEECEEDCDABDDDADDACCCCCECECDDD;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;100;120;140;100;140;600;3;A;A;D;A;A;B;B;;;;;;;;;;;;;;;;5;5;5;5;C;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;D;D;A;D;D;A;D;D;A;D;D;D;D;B
300000860919;2011;3;F;1;3;3;1;1;;;;;;;;;1;;;;3304557;RIO DE JANEIRO;33;RJ;1;1;1;1;121;117;128;132;292.2;269.7;449.4;397.5;BECAEADBECDEEBDEDECAAECBEBEECEBDCDBCBDACDACAE;EECDBCADBDDBEACDBBCADAEDBCEABEDEBECECDBBDDAAA;DBDDCADAEAEBDEECDECBDCCECDEEDABCBEBDBDBBEAAEC;DBABECDBCBDBCEDDCDEAACDBEDCEBDBCDCDEBDACBBCBD;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;DEEDBDBDACDEADDDECBECAABCDADABCCEBEACBDEDACBACBEEA;EEABBCECEBCEEEECDABDACBEDDBBCCCADDCBCCDDCCECA;P;100;80;60;80;0;320;8;E;B;B;A;D;B;B;;;;;;;;;;;;;;;;5;5;5;5;F;A;A;F;A;A;B;;;;;;;;;A;1;1;1;1;0;1;1;1;A;5;5;5;5;A;A;A;A;A;A;A;A;D;D;A;A;A;A;A;D;D;D;A
300000867241;2011;3;M;1;1;2;8;1;1;3550308;SAO PAULO;35;SP;4;1;1;0;;;;3550308;SAO PAULO;35;SP;1;1;1;1;121;117;127;131;555.9;612.4;571.8;736.2;ACECDDBBCACABBBEEDBCCBAEDDCAEDCCABDEDCABCAECA;EBABCEEECB.AACADECCBCCEDEACDCBAEABADBBDDEAABA;BBEABEDECDACDCAABBEDABCADBBCEABAAEBBDCDAAEEAE;EEBACCEEAEEECEDDEECDCDBABBDDDADCCACDCCCCBADDA;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;120;140;120;120;40;540;4;G;G;F;A;B;B;B;;;;;;;;;;;;;;;;5;5;5;5;B;A;C;F;A;C;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;B;D;A;B;A;A;A;A;B;A;B;A;A;A;B
300000865782;2011;16;F;2;3;1;8;1;1;;;;;;;;0;;;;4115200;MARINGA;41;PR;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;B;A;D;C;D;B;B;;;;;;;;;;;;;;;;5;5;4;5;C;A;A;C;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;B;A;A;D;D;B;A;D;A;B;A;D;D;D;A
300000863637;2011;4;M;1;3;1;1;1;1;;;;;;;;0;;;;3304557;RIO DE JANEIRO;33;RJ;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;E;B;D;A;B;B;B;;;;;;;;;;;;;;;;5;5;0;3;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;B;A;D;A;A;A;A;D;A;A;A;D;D;D;A
300000868500;2011;7;M;2;3;1;0;1;1;;;;;;;;0;INSTITUTO FEDERAL DO PARÁ - CAMPUS SANTARÉM;15;PA;3201209;CACHOEIRO DE ITAPEMIRIM;32;ES;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;C;D;C;B;A;B;A;5;5;5;5;5;B;B;B;A;B;B;B;B;E;17;5;5;5;5;C;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;B;B;A;A;A;D;D;D;D;A;D;A;C;A;D;D;D;A
300000863645;2011;10;M;2;3;4;1;1;;;;;;;;;1;;;;3550308;SAO PAULO;35;SP;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;I;I;B;A;B;B;A;0;5;5;5;5;B;A;B;B;B;B;B;B;A;17;1;5;5;4;F;E;A;F;B;I;A;E;A;B;B;B;A;B;B;A;4;0;0;5;5;3;0;0;D;5;5;5;5;A;A;A;A;A;A;A;D;D;A;A;D;D;B;D;D;D;D;A
300000870402;2011;11;F;1;3;1;0;1;1;;;;;;;;0;;;;3509502;CAMPINAS;35;SP;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;B;B;D;D;D;B;A;1;5;4;5;5;A;A;B;B;B;B;B;B;D;16;5;5;0;5;C;B;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;A;A;A;D;A;D;D;A;D;D;A;A;D;D;D;A
300000863113;2011;3;F;1;0;2;1;1;1;3170206;UBERLANDIA;31;MG;2;1;1;1;;;;3170206;UBERLANDIA;31;MG;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;C;B;D;B;A;B;A;5;0;5;5;5;A;A;B;B;B;A;B;A;D;16;5;5;0;5;B;A;A;F;A;A;B;;;;;;;;;A;0;0;0;0;0;0;0;0;G;5;5;5;5;A;A;A;A;A;A;A;A;D;A;A;A;A;B;A;D;D;D;A
300000861611;2011;1;F;1;1;2;0;2;1;3518800;GUARULHOS;35;SP;4;1;1;0;;;;3518800;GUARULHOS;35;SP;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;C;G;G;A;A;B;B;;;;;;;;;;;;;;;;5;5;3;5;B;A;C;B;A;C;;;;;;;;;;;;;;;;;;;;;;;;A;B;A;B;C;B;A;B;B;A;A;A;A;C;A;D;D;A;C
300000863661;2011;9;F;1;2;2;8;1;1;;;;;;;;0;;;;2305357;ICAPUI;23;CE;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;4;A;B;B;B;C;B;B;;;;;;;;;;;;;;;;3;4;4;5;B;B;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;A;A;A;D;D;D;A;D;D;D;A;D;D;D;D;A
300000873111;2011;2;F;1;1;2;0;2;1;2507507;JOAO PESSOA;25;PB;4;1;1;0;;;;2507507;JOAO PESSOA;25;PB;1;1;1;1;121;117;127;131;655.7;659;591;725.4;BCEADDBBABCAEDBCCEADCBDEDAAACBEBEBDDDECBCBCCA;EDEBCEABCBAAACACECEBBCBCEDCDCBAEAEADBBDDEAABA;DADBDEBEBDADDCDABAEEACBBDEBEEABDAEBCDCCAEAEAE;EEBBEBBCEEAECACDEECCCDDEABBBEADCABCDCCECDDCBD;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;140;120;100;140;60;560;5;G;F;J;A;A;B;B;;;;;;;;;;;;;;;;5;5;0;2;C;A;C;B;A;C;;;;;;;;;;;;;;;;;;;;;;;;B;A;B;B;C;C;B;B;B;A;A;A;B;C;A;B;D;A;C
300000873567;2011;3;F;1;1;2;0;1;1;;;;;;;;0;INSTITUTO FEDERAL DO RIO GRANDE DO SUL - CAMPUS OSÓRIO;43;RS;2408102;NATAL;24;RN;1;1;1;1;121;117;127;131;522.5;549.5;596.1;526.9;ABEEDDAEEACBEADDCEADCBDCCACCEACDABBCBCDBABECA;EDEAADECDBDCACACEBEBCCADAACDCEDEAAADBBDBDEABA;ABDCCEDECDADDCAACBEEACADDEDBEAAABBBCDCBABCEEE;EBBAABBCDAAEABAAAAAAAAAABBBBBBBBBBCDCDCDCDCDE;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDDBDCAEDECDADDCAABBEDACBADECCEABDAEBCDCBABCEAE;EEBACBBCEEEECABDEECBCDBACBDEDADCCBCDCCECACCDD;P;200;160;160;180;140;840;4;C;E;H;A;A;B;B;;;;;;;;;;;;;;;;5;5;1;5;C;A;C;B;A;C;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;C;B;D;A;A;A;A;D;A;C;A;D;A;D;B
300000861600;2011;6;M;1;2;1;0;2;1;;;;;;;;0;;;;3106200;BELO HORIZONTE;31;MG;0;0;0;0;121;117;125;129;;;;;;;;;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;E;E;E;B;A;B;A;2;2;5;5;4;A;A;B;B;B;A;B;B;B;19;4;5;2;5;A;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;B;A;A;A;A;A;A;D;D;C;D;D;A;D;B
300000867337;2011;11;M;1;2;1;8;1;3;;;;;;;;0;;;;5103403;CUIABA;51;MT;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;3;C;A;C;A;A;B;B;;;;;;;;;;;;;;;;5;5;4;5;A;E;A;A;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;A;A;A;A;D;A;A;A;D;A;A;D;D;D;D;B
300000869506;2011;6;M;1;1;1;0;1;1;;;;;;;;0;INSTITUTO FEDERAL DO RIO GRANDE DO SUL - CAMPUS CANOAS;43;RS;4104204;CAMPO LARGO;41;PR;0;0;0;0;121;117;125;129;;;;;;;;;1;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EEDBDBDDCAEDDDACDEBBECAACDABADBAECCEADDCEBCBACBAEE;BAEEECCEEEBCBECEBADCBDBEADCDBDCCCBADCAECCCCDD;F;0;0;0;0;0;0;2;C;B;C;C;A;B;A;5;0;5;5;5;B;A;B;B;B;B;B;B;A;18;5;5;0;5;C;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;A;B;A;D;A;A;A;A;D;A;B;A;D;A;D;A
300000861851;2011;7;F;2;3;1;8;1;1;;;;;;;;0;;;;3156700;SABARA;31;MG;1;1;1;1;121;117;126;130;544.8;550.1;572.4;608;CCDEBDABEDCACCBABBDECBDEDDBCCDEDBBEADBABBBECA;EDEDDDCEEBDAACADECEBBCAEECBDCDAEAAADEBCCCEACA;EDEDBBEBAEDDAEAEBEBBCDEBCCCBAAEDBBAACAAACCBEE;CBCCDBCADCAECBCBECEABAEDCCBBDDBBDBCBCACDECBCC;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;EDEDBDDBACDEDCEDDAAACBEBBADDACCECBAEDCBADEACBBCEAE;ABEEEBCEEBCECBADECEDBBCDACBEDBADCCDCDDCCECACC;P;140;160;140;140;60;640;5;D;B;E;B;A;B;A;5;4;4;5;3;A;A;B;B;B;A;B;B;C;17;5;5;0;5;B;A;A;B;A;A;;;;;;;;;;;;;;;;;;;;;;;;A;A;A;B;A;A;A;A;A;A;A;D;A;C;A;D;A;D;C
300000860935;2011;1;F;1;2;3;8;1;;;;;;;;;0;;;;2111300;SAO LUIS;21;MA;1;1;1;1;121;117;128;132;339.7;379.7;480.7;458.7;ABAADCBCDEADAAEDECBADEDADCBBABDDBDBBACADABCEA;EBEAADCDDBBDCDAAABBAABBDCAAABBCDAAABBBACAABCD;DEAEBDDACCDEEAACACCADEAEBACAADADAEEBBDBABEDDA;CECADEEBCDEABEADCABACBEECBECAAEADBADEDBAACDBE;0;DCEACDBECBCAEBACBEAECEDEDAABDBEDBBDDDCABCBDCA;EDEBCEAEDBDAACACECDBBCACEDCDCBAEADADBBDDEAABA;DEEDBDBDACDEADDDECBECAABCDADABCCEBEACBDEDACBACBEEA;EEABBCECEBCEEEECDABDACBEDDBBCCCADDCBCCDDCCECA;P;80;120;120;120;100;540;6;E;E;B;A;A;B;B;;;;;;;;;;;;;;;;5;5;5;5;B;A;A;F;A;A;;;;;;;;;;;;;;;;;;;;;;;;B;A;A;B;A;A;D;D;D;D;A;D;A;C;D;D;D;D;A
